name,price,url
POLYAMIDE TOP WITH WIDE STRAPS,12.95 EUR,https://www.zara.com/de/en/polyamide-top-with-wide-straps-p03905531.html
STITCHED VEST TOP,12.95 EUR,https://www.zara.com/de/en/stitched-vest-top-p03253816.html
STITCHED VEST TOP,12.95 EUR,https://www.zara.com/de/en/stitched-vest-top-p03253816.html
STITCHED VEST TOP,12.95 EUR,https://www.zara.com/de/en/stitched-vest-top-p03253816.html
STITCHED VEST TOP,12.95 EUR,https://www.zara.com/de/en/stitched-vest-top-p03253816.html
RIBBED T-SHIRT WITH BUTTONS,17.95 EUR,https://www.zara.com/de/en/ribbed-t-shirt-with-buttons-p03431627.html
RIBBED T-SHIRT WITH BUTTONS,17.95 EUR,https://www.zara.com/de/en/ribbed-t-shirt-with-buttons-p03431627.html
RIBBED T-SHIRT WITH BUTTONS,17.95 EUR,https://www.zara.com/de/en/ribbed-t-shirt-with-buttons-p03431627.html
RIBBED T-SHIRT WITH BUTTONS,17.95 EUR,https://www.zara.com/de/en/ribbed-t-shirt-with-buttons-p03431627.html
FADED-EFFECT RIB T-SHIRT,12.95 EUR,https://www.zara.com/de/en/faded-effect-rib-t-shirt-p03253824.html
FADED-EFFECT RIB T-SHIRT,12.95 EUR,https://www.zara.com/de/en/faded-effect-rib-t-shirt-p03253824.html
FADED-EFFECT RIB T-SHIRT,12.95 EUR,https://www.zara.com/de/en/faded-effect-rib-t-shirt-p03253824.html
FADED-EFFECT RIB T-SHIRT,12.95 EUR,https://www.zara.com/de/en/faded-effect-rib-t-shirt-p03253824.html
KIMONO SLEEVE COTTON T-SHIRT,19.95 EUR,https://www.zara.com/de/en/kimono-sleeve-cotton-t-shirt-p05644492.html
KIMONO SLEEVE COTTON T-SHIRT,19.95 EUR,https://www.zara.com/de/en/kimono-sleeve-cotton-t-shirt-p05644492.html
KIMONO SLEEVE COTTON T-SHIRT,19.95 EUR,https://www.zara.com/de/en/kimono-sleeve-cotton-t-shirt-p05644492.html
SHORT SLEEVE T-SHIRT,12.95 EUR,https://www.zara.com/de/en/short-sleeve-t-shirt-p04424634.html
SHORT SLEEVE T-SHIRT,12.95 EUR,https://www.zara.com/de/en/short-sleeve-t-shirt-p04424634.html
SHORT SLEEVE T-SHIRT,12.95 EUR,https://www.zara.com/de/en/short-sleeve-t-shirt-p04424634.html
SHORT SLEEVE T-SHIRT,12.95 EUR,https://www.zara.com/de/en/short-sleeve-t-shirt-p04424634.html
FADED COTTON T-SHIRT,17.95 EUR,https://www.zara.com/de/en/faded-cotton-t-shirt-p04174677.html
FADED COTTON T-SHIRT,17.95 EUR,https://www.zara.com/de/en/faded-cotton-t-shirt-p04174677.html
FADED COTTON T-SHIRT,17.95 EUR,https://www.zara.com/de/en/faded-cotton-t-shirt-p04174677.html
FADED COTTON T-SHIRT,17.95 EUR,https://www.zara.com/de/en/faded-cotton-t-shirt-p04174677.html
FADED RIBBED T-SHIRT,15.95 EUR,https://www.zara.com/de/en/faded-ribbed-t-shirt-p04174675.html
FADED RIBBED T-SHIRT,15.95 EUR,https://www.zara.com/de/en/faded-ribbed-t-shirt-p04174675.html
FADED RIBBED T-SHIRT,15.95 EUR,https://www.zara.com/de/en/faded-ribbed-t-shirt-p04174675.html
FADED RIBBED T-SHIRT,15.95 EUR,https://www.zara.com/de/en/faded-ribbed-t-shirt-p04174675.html
SHORT SLEEVE INTERLOCK T-SHIRT,15.95 EUR,https://www.zara.com/de/en/short-sleeve-interlock-t-shirt-p04174178.html
